opa_row_id,parcel_number,location,unit,BUILDING_ID,match_method,match_distance_ft,opa_residential,opa_commercial,opa_vacant,units_exact_record,units_min_record,unit_record_method
61335,362221200,3004 WHARTON ST,,1487051,nearest,0.8646673080643943,0,0,1,0.0,0,non_residential
61338,888051545,1123 RODMAN ST,10,1496829,nearest,9.639188672386024e-05,1,0,0,1.0,1,single_family_1
61340,212388600,490 EVERGREEN AVE,,1104463,nearest,45.42586511829891,1,0,0,1.0,1,single_family_1
61343,172229600,6262 N BOUVIER ST,,1083678,nearest,0.5581880692773097,1,0,0,1.0,1,single_family_1
61372,193192100,260 W ELKHART ST,,1058085,nearest,12.95212115090156,0,0,1,0.0,0,non_residential
61377,193048300,3025 N AMERICAN ST,,1040244,nearest,4.418320180594703,1,0,1,,1,residential_unknown
61383,243013300,3831 FAIRMOUNT AVE,,1449029,nearest,55.03170107215929,0,0,1,0.0,0,non_residential
61385,193194100,510 W CLEARFIELD ST,,1074198,nearest,6.570985114472024,0,0,1,0.0,0,non_residential
61388,121048500,60 E WISTER ST,,1134960,nearest,11.811235379580044,0,0,1,0.0,0,non_residential
61393,42038500,5901 ARCH ST,,1460233,nearest,7.307360837953791,0,0,1,0.0,0,non_residential
61394,882925570,7226 CASTOR AVE,,1551953,nearest,5.120681604343217,0,1,0,0.0,0,non_residential
61395,21079300,210 CARPENTER ST,,1367558,nearest,0.24757932803721142,1,0,0,,2,multifamily_unknown
61396,514235500,2131 S FRAZIER ST,,1432532,nearest,10.152545612407511,0,0,1,0.0,0,non_residential
61399,888151340,1723 WALLACE ST,101,1043549,nearest,14.74647941411706,1,0,0,1.0,1,single_family_1
61400,41000001,1692 N 54TH ST,,1416201,nearest,49.28471015582612,0,0,1,0.0,0,non_residential
61415,282343900,3216 W YORK ST,,1219918,nearest,22.689778225928826,0,0,1,0.0,0,non_residential
61416,888290022,3123 W THOMPSON ST,,1029300,nearest,0.00014956062143900583,1,0,0,1.0,1,single_family_1
61428,561427600,2216 AFTON ST,,1287086,nearest,2.571147358685632,1,0,0,1.0,1,single_family_1
61435,211328600,3911 DEXTER ST,,1547575,nearest,4.103738979439835,0,0,1,0.0,0,non_residential
61436,243169400,3972 PENNSGROVE ST,,,,,0,0,1,0.0,0,non_residential
61438,273038600,1436 S FALLON ST,,1466864,nearest,33.85999535418287,0,0,1,0.0,0,non_residential
61449,422461800,4934 N 4TH ST,,1209912,nearest,1.2148031781141553,1,0,0,1.0,1,single_family_1
61450,121144800,4619 GERMANTOWN AVE,,1105218,nearest,13.491326124968506,0,0,1,0.0,0,non_residential
61451,632166100,614 ARTWOOD DR,,1337015,nearest,0.7705316651862032,1,0,0,1.0,1,single_family_1
61453,122316100,6114 E WISTER ST,,1140424,nearest,31.892271261749382,0,0,1,0.0,0,non_residential
61456,122288100,5530 MATTHEWS ST,,1111432,nearest,5.642968757836211,0,0,1,0.0,0,non_residential
61462,421253900,742 E OLNEY AVE,,1212585,nearest,1.6363920051212553,1,0,0,1.0,1,single_family_1
61469,888112928,815-37 ARCH ST,708,1502754,nearest,46.32268321751195,1,0,0,1.0,1,single_family_1
61470,223144600,123 W SEDGWICK ST,,1120372,nearest,22.433132798700125,1,0,0,1.0,1,single_family_1
61482,133089600,4554 WAYNE AVE,,1107465,nearest,6.719031810144735,0,0,1,0.0,0,non_residential
61492,572154683,3825 KIRKWOOD RD,,1279358,nearest,0.845505135875598,1,0,0,1.0,1,single_family_1
61493,452267600,3717 FRANKFORD AVE,,1074466,nearest,2.075398064811579,1,0,0,,2,multifamily_unknown
61494,882038960,2009-11 N 63RD ST,,1435846,nearest,15.714560368148248,0,1,0,0.0,0,non_residential
61504,885826380,9249R E ROOSEVELT BLVD,,1311308,nearest,7.609988371702792,0,0,1,0.0,0,non_residential
61505,192147201,2547 N LEITHGOW ST,,1059696,nearest,18.73589852738476,1,0,1,,1,residential_unknown
61524,885826240,9247R E ROOSEVELT BLVD,,1311312,nearest,11.771651586914915,0,0,1,0.0,0,non_residential
61535,303004307,1736 LOMBARD ST,,1402124,nearest,6.632471136050537,1,0,0,1.0,1,single_family_1
61541,192147101,2545 N LEITHGOW ST,,1059696,nearest,18.929260552608746,0,0,1,0.0,0,non_residential
61547,888310218,2042-46 AMBER ST,103,1016478,nearest,0.19067057057676987,1,0,0,1.0,1,single_family_1
61564,572355806,9311 CRISPIN ST,,1349481,nearest,1.2705477800722962,1,0,0,1.0,1,single_family_1
61569,282344000,3218 W YORK ST,,1219918,nearest,37.32400460870204,0,0,1,0.0,0,non_residential
61572,102406200,6858 WOOLSTON AVE,,1123970,nearest,0.1674538661445208,0,0,1,0.0,0,non_residential
61578,241158400,3311 PEARL ST,,1472995,nearest,21.94613421579872,0,0,1,0.0,0,non_residential
61580,71327800,2811 N LEE ST,,1023943,nearest,3.5000448241682016,0,0,1,0.0,0,non_residential
61597,592020300,348 MECHANIC ST,,1166661,nearest,17.658349933825424,0,0,1,0.0,0,non_residential
61603,192283600,2715 N 6TH ST,,1025480,nearest,6.614818321205882,1,0,1,,1,residential_unknown
61610,211329700,3933 DEXTER ST,,1547559,nearest,8.807770171568595,0,0,1,0.0,0,non_residential
61624,323056601,2703 W SEDGLEY AVE,,1221229,nearest,10.828768083856971,1,0,0,1.0,1,single_family_1
61627,661320003,3704 VALE LN,,1262476,nearest,30.8984545575363,1,0,0,1.0,1,single_family_1
61640,161059700,2237 N MOLE ST,,1000601,nearest,5.915551368568259,0,0,1,0.0,0,non_residential
61660,411135800,4604 BENNER ST,,1344599,nearest,1.9331759115229434,1,0,0,1.0,1,single_family_1
61662,888580855,9921 BUSTLETON AVE,Q5,1277878,nearest,45.86191985073107,1,0,0,1.0,1,single_family_1
61667,211542700,4783 SILVERWOOD ST,,1163194,nearest,0.13396750209980435,1,0,0,1.0,1,single_family_1
61673,632311700,9341 ALTON ST,,1224632,nearest,21.42573654424925,1,0,0,1.0,1,single_family_1
61680,884000085,2701 BRIDGE ST,,,,,0,0,0,0.0,0,non_residential
61686,871000308,1420 MCKEAN ST,,1443632,nearest,0.9257732403311789,1,1,0,,1,residential_unknown
61690,382100900,3513 BOWMAN ST,,1003040,nearest,3.363139529800821,1,0,0,,2,multifamily_unknown
61701,885682420,6000R WOODLAND AVE,,,,,0,0,1,0.0,0,non_residential
61716,391316670,2630 SAINT CHRISTOPHER DR,,1452526,nearest,3.2079958624998492,1,0,0,1.0,1,single_family_1
61723,233105800,4919 PENNWAY ST,,1289575,nearest,3.1390636643438814,1,0,0,1.0,1,single_family_1
61730,882052200,6000 WOODLAND AVE,,,,,0,1,0,0.0,0,non_residential
61731,513078200,5728 HOFFMAN AVE,,1386446,nearest,0.3316411603726045,1,0,0,1.0,1,single_family_1
61749,662085000,10923 CAREY TER,,1290249,nearest,2.142081831337361,1,0,0,1.0,1,single_family_1
61752,632250200,8635 FERNDALE ST,,1244512,nearest,1.645946439169709,1,0,0,1.0,1,single_family_1
61763,212187700,4319 FREELAND AVE,,1163996,nearest,6.310099433613792,1,0,0,1.0,1,single_family_1
61783,202130801,1518 N DARIEN ST,,1547305,nearest,38.30097152321198,1,0,0,1.0,1,single_family_1
61785,192159301,2934 N LEITHGOW ST,,1051589,nearest,21.823682494826926,0,0,1,0.0,0,non_residential
61786,362000033,3018 WHARTON ST,,2000184,nearest,21.086147309426746,1,0,0,1.0,1,single_family_1
61791,888110530,1001-13 CHESTNUT ST,603W,1546215,nearest,7.729763962698169,1,0,0,1.0,1,single_family_1
61792,234091500,1014 FOULKROD ST,,1396554,nearest,16.21643165279677,0,0,1,0.0,0,non_residential
61794,252523400,2743 JASPER ST,,1018329,nearest,5.380552018862487,0,0,1,0.0,0,non_residential
61799,542107600,2224 PRINCETON AVE,,1339568,nearest,0.8647551133980388,1,0,0,1.0,1,single_family_1
61801,191000034,2204 N 2ND ST,,3000263,nearest,6.1707582449856355,1,0,0,,2,multifamily_unknown
61814,552186600,4125 DISSTON ST,,1353519,nearest,1.0034994351296438,1,0,0,1.0,1,single_family_1
61825,662384700,3583 BROOKVIEW RD,,1290245,nearest,3.113880006114616,1,0,0,1.0,1,single_family_1
61827,652334002,9325-29 TORRESDALE AVE,,1360020,nearest,18.409000844489306,1,0,0,1.0,1,single_family_1
61853,343111800,205-07 N 65TH ST,,1534142,nearest,5.93741091800052,1,0,0,,2,multifamily_unknown
61857,871104500,5154-56 RIDGE AVE,,1551237,nearest,1.8005989322012927,1,1,0,,1,residential_unknown
61859,888650567,44304 DELAIRE LANDING RD,304,1231655,nearest,2.5659298660228248e-05,1,0,0,1.0,1,single_family_1
61866,312150701,2548 WEBB ST,,1066502,nearest,6.906056299031934,1,0,0,1.0,1,single_family_1
61877,192159201,2932 N LEITHGOW ST,,1053320,nearest,14.174007947846524,0,0,1,0.0,0,non_residential
61879,214116340,917 SEQUOIA RD,,1087703,nearest,21.039675143577192,1,0,0,1.0,1,single_family_1
61884,82109410,1709 RITTENHOUSE SQ,,1428841,nearest,1.991277513990868,1,0,0,1.0,1,single_family_1
61886,232065500,1708 KINSEY ST,,1324121,nearest,7.990499877730572,1,0,0,,2,multifamily_unknown
61892,583271029,15129 SUNFLOWER DR,,1543716,nearest,64.25500520579922,1,0,0,1.0,1,single_family_1
61894,252286700,2117 E LIPPINCOTT ST,,1032114,nearest,0.7196793709052832,1,0,0,1.0,1,single_family_1
61897,662218505,11029 KNIGHTS RD,,1275786,nearest,24.728415531088757,1,0,0,1.0,1,single_family_1
61908,112278600,3344 N UBER ST,,1218832,nearest,6.849753973644478,0,0,1,0.0,0,non_residential
61913,453374000,2241-43 PRATT ST,,1393222,nearest,2.435701324005781,1,0,0,1.0,1,single_family_1
61918,212125700,3859 MANAYUNK AVE,,1157866,nearest,1.996907027897478,1,0,0,1.0,1,single_family_1
61934,382054000,2669 DEACON ST,,1152836,nearest,9.507285557912255,0,0,1,0.0,0,non_residential
61940,371278500,2410 N CLARION ST,,1046719,nearest,6.671045857594321,0,0,1,0.0,0,non_residential
61956,581061800,1825 BOWLER ST,,1242334,nearest,4.915796921809386,1,0,0,1.0,1,single_family_1
61957,401079300,1928 S SALFORD ST,,1460991,nearest,2.400197586070084,0,0,1,0.0,0,non_residential
61958,604221200,221 S ITHAN ST,,1394494,nearest,6.0261931667159,0,0,1,0.0,0,non_residential
61961,452105100,2082 E TIOGA ST,,1073333,nearest,11.530339272239939,0,0,1,0.0,0,non_residential
61969,56182425,608 N GALLOWAY ST,C,1543119,nearest,24.709894439748684,1,0,0,1.0,1,single_family_1
61975,312000297,3005 EVERGREEN WALK,,,,,1,0,0,1.0,1,single_family_1
61982,583004900,1129 BYBERRY RD,,1238360,nearest,0.8057999808673341,1,0,0,1.0,1,single_family_1
61985,112310300,3408 N 22ND ST,,1172905,nearest,10.630643498162721,0,0,1,0.0,0,non_residential
61988,193235000,247 W THAYER ST,,1010991,nearest,9.407603567164973,0,0,1,0.0,0,non_residential
61992,571242600,8848 BROCKLEHURST ST,,1255296,nearest,5.395805938409896,1,0,0,1.0,1,single_family_1
62004,364294800,1400 S 27TH ST,,1421862,nearest,8.448521654885635,1,0,0,,2,multifamily_unknown
62014,885810700,2507 ALMOND ST,,,,,0,0,1,0.0,0,non_residential
62026,571058500,2807 SEBRING RD,,1348885,nearest,6.782118607882114,1,0,0,1.0,1,single_family_1
62033,321164400,1923 PAGE ST,,1007704,nearest,5.524636243284019,1,0,0,1.0,1,single_family_1
62039,331161900,932 E ONTARIO ST,,1035361,nearest,6.1932311124558215,0,0,1,0.0,0,non_residential
62052,888210131,4000 GYPSY LN,207A2,1542307,nearest,25.539590673526842,1,0,0,1.0,1,single_family_1
62065,888094646,2101 MARKET ST,3902,,,,1,0,0,1.0,1,single_family_1
62068,123117400,152 W QUEEN LN,,1092586,nearest,21.436625458958172,1,0,0,1.0,1,single_family_1
62073,172500900,6029 N BEECHWOOD ST,,1098409,nearest,9.573167834475209,0,0,1,0.0,0,non_residential
62089,882864900,3001 CASTOR AVE,,1060161,nearest,25.823921689449076,0,1,0,0.0,0,non_residential
62095,422240900,110 W FISHER AVE,,1187620,nearest,5.084198280695733,1,0,0,,2,multifamily_unknown
62141,422233500,111 W WELLENS ST,,1187621,nearest,30.648494881609132,0,0,1,0.0,0,non_residential
62145,141312810,1013 MELON ST,,1548974,nearest,25.687974457623508,0,0,1,0.0,0,non_residential
62163,888660033,3750 CLARENDON AVE,33,1266363,nearest,45.88067764896635,1,0,0,1.0,1,single_family_1
62166,161170100,2458 N 17TH ST,,1040985,nearest,0.13787966173412253,1,0,0,1.0,1,single_family_1
62172,871000092,225 QUARRY ST,,1402487,nearest,39.800827988076556,0,0,1,0.0,0,non_residential
62173,471089800,1717 SEYBERT ST,,1002924,nearest,35.47033861760406,1,0,0,1.0,1,single_family_1
62176,141130210,667 N 11TH ST,,1548941,nearest,25.644176433833113,0,0,1,0.0,0,non_residential
62177,141113410,662 N 10TH ST,,1058472,nearest,61.57988249607226,0,0,1,0.0,0,non_residential
62178,141113910,670 N 10TH ST,,1548974,nearest,71.47705909672379,0,0,1,0.0,0,non_residential
62180,141130710,677 N 11TH ST,,1019455,nearest,9.013318213525572,0,0,1,0.0,0,non_residential
62182,888058394,112 N 2ND ST,84,1386884,nearest,15.471730117669381,1,0,0,1.0,1,single_family_1
62185,888058274,112 N 2ND ST,5F3,1386884,nearest,15.471730117669381,1,0,0,1.0,1,single_family_1
62186,662286900,3856 KIPLING PL,,1303517,nearest,4.3142486490331775,1,0,0,1.0,1,single_family_1
62191,171002700,1752 BELFIELD AVE,,1084940,nearest,8.438464809852412,0,0,1,0.0,0,non_residential
62199,571158540,2707 WILLITS RD,B,1338244,nearest,28.80329628027856,1,0,0,1.0,1,single_family_1
62204,886000078,2443 N 11TH ST,,,,,1,0,0,,5,apartment_gt4_unknown
62206,141113510,664 N 10TH ST,,,,,0,0,1,0.0,0,non_residential
62207,201078000,620 DIAMOND ST,,1050159,nearest,7.944414081886404,1,0,0,,2,multifamily_unknown
62213,312000020,3210 EVERGREEN WALK,,1548683,nearest,63.7962506281788,1,0,0,1.0,1,single_family_1
62224,886000046,2433 N 11TH ST,,,,,0,0,1,0.0,0,non_residential
62225,886000045,2411 N 11TH ST,,,,,1,0,0,,5,apartment_gt4_unknown
62236,141312410,1005 MELON ST,,1548974,nearest,24.584091390688197,0,0,1,0.0,0,non_residential
62237,141329010,1000 FAIRMOUNT AVE,,,,,0,0,1,0.0,0,non_residential
62238,141312510,1007 MELON ST,,1548974,nearest,7.583054478757907,0,0,1,0.0,0,non_residential
62240,141114010,672 N 10TH ST,,,,,0,0,1,0.0,0,non_residential
62247,885585320,222 N 2ND ST,,1527677,nearest,13.067127111966817,0,0,1,0.0,0,non_residential
62258,532253700,1306 BRIGHTON ST,,1246471,nearest,1.7045591645893519,1,0,0,1.0,1,single_family_1
62266,62000067,918 N 43RD ST,,1534310,nearest,17.24726070655102,0,0,1,0.0,0,non_residential
62273,362000067,3002 WHARTON ST,,1494008,nearest,12.589667740875049,1,0,0,1.0,1,single_family_1
62275,102180200,1537 E PASTORIUS ST,,1144400,nearest,3.556619607349196,1,0,0,1.0,1,single_family_1
62279,622168400,4326-28 VAN KIRK ST,,1308576,nearest,3.6155949740448943,1,0,0,1.0,1,single_family_1
62282,61137300,4231 FAIRMOUNT AVE,,1429069,nearest,11.812758595771268,0,0,1,0.0,0,non_residential
62283,583017500,616 POQUESSING AVE,,1243144,nearest,0.4113552302606417,1,0,0,1.0,1,single_family_1
62286,312000008,3212 EVERGREEN WALK,,1548681,nearest,63.59755332797829,1,0,0,1.0,1,single_family_1
62287,57126710,956 N LAWRENCE ST,A,1045550,nearest,3.9528906511023933,1,0,0,1.0,1,single_family_1
62291,881000226,1111 S 24TH ST,,1424769,nearest,34.05651691681291,1,0,0,,5,apartment_gt4_unknown
62297,885861700,7515 OXFORD AVE,,1247302,nearest,20.16965989711945,0,0,1,0.0,0,non_residential
62307,291360900,1550 N 26TH ST,,1551066,nearest,20.384888458440162,0,0,1,0.0,0,non_residential
62310,882000719,3801 OLD YORK RD,,1174613,nearest,0.3047886397527178,0,1,0,0.0,0,non_residential
62317,572346100,9212 CRISPIN ST,,1352489,nearest,5.552998638013372,1,0,0,1.0,1,single_family_1
62328,252504500,2770 EMERALD ST,,1009113,nearest,7.082785186190087,1,0,0,1.0,1,single_family_1
62329,282081200,2546 N 30TH ST,,1212066,nearest,0.475845832138221,1,0,0,1.0,1,single_family_1
62338,632254400,9109 FERNDALE ST,,1253376,nearest,4.918505871276818,1,0,0,1.0,1,single_family_1
62363,622291600,5359 CHARLES ST,,1242636,nearest,6.552066442595597,1,0,0,1.0,1,single_family_1
62369,61137100,4227 FAIRMOUNT AVE,,1429069,nearest,39.95592974872961,0,0,1,0.0,0,non_residential
62371,61137500,4235 FAIRMOUNT AVE,,1429069,nearest,4.505210562678653,0,0,1,0.0,0,non_residential
62380,362268205,1329 S 31ST ST,,1459196,nearest,4.759226612182715,1,0,0,1.0,1,single_family_1
62383,183286201,1905 N PHILIP ST,,1079791,nearest,5.730622149703117,0,0,1,0.0,0,non_residential
62387,571237600,8803 LISTER ST,,1262952,nearest,1.4305482542701466,1,0,0,1.0,1,single_family_1
62391,362255905,1322 S CORLIES ST,,1551108,nearest,7.350913003362701,1,0,0,1.0,1,single_family_1
62395,353048730,211 ELBRIDGE ST,,1330567,nearest,0.7315312810961185,1,0,0,,2,multifamily_unknown
62397,885387180,7323 ELGIN AVE,,1334998,nearest,21.830130955065563,0,0,1,0.0,0,non_residential
62399,581239800,9868 FERNDALE ST,,1239835,nearest,1.8534574366632985,1,0,0,1.0,1,single_family_1
62401,592023000,454 MECHANIC ST,,1138139,nearest,7.86540207996557,1,0,0,1.0,1,single_family_1
62405,571182100,8937 LEONARD ST,,1327186,nearest,0.9382729025230733,1,0,0,1.0,1,single_family_1
62408,403146505,6729 WOODLAND AVE,,1379671,nearest,4.878892983329512,1,0,0,1.0,1,single_family_1
62409,62183200,4118 W STILES ST,,1399750,nearest,49.58266550103955,0,0,1,0.0,0,non_residential
62412,102357200,7270 MANSFIELD AVE,,1145338,nearest,2.8230890610915353,1,0,0,,2,multifamily_unknown
62415,871000041,222 CECIL B MOORE AVE,,1069285,nearest,26.814141294426303,0,0,1,0.0,0,non_residential
62417,662523300,3514 NEWBERRY RD,,1317738,nearest,10.452756952577362,1,0,0,1.0,1,single_family_1
62419,632047085,13 S KINGS OAK LN,,1235949,nearest,9.066756401546904,1,0,0,1.0,1,single_family_1
62426,888582926,441 TOMLINSON RD,G1,1257748,nearest,4.534507013980442,1,0,0,1.0,1,single_family_1
62428,61148400,4212 ASPEN ST,,1495483,nearest,5.190667062064583,0,0,1,0.0,0,non_residential
62432,888302300,600 COMMODORE CT,2638,1449904,nearest,0.00019405688404411565,1,0,0,1.0,1,single_family_1
62441,881000787,1620-22 N BAILEY ST,,1061719,nearest,12.228803846518678,1,0,0,,5,apartment_gt4_unknown
62449,532312400,846 SAINT VINCENT ST,,1400549,nearest,2.680347169899261,1,0,0,1.0,1,single_family_1
62451,884466110,4313-39 RISING SUN AVE,,1189919,nearest,2.3505746690964036,0,0,0,0.0,0,non_residential
62458,663078200,3225 ANCONA RD,,1235768,nearest,15.629600766898067,1,0,0,1.0,1,single_family_1
62467,581034400,1704 PEARSON AVE,,1292335,nearest,7.8227768043220145,1,0,0,1.0,1,single_family_1
62474,302070000,2130 SAINT ALBANS ST,,1536486,nearest,6.186899135549671,1,0,0,1.0,1,single_family_1
62482,162079300,2463 N 19TH ST,,1070702,nearest,7.685646532390774,0,0,1,0.0,0,non_residential
62504,362000034,3020 WHARTON ST,,2000353,nearest,20.918858173387495,1,0,0,1.0,1,single_family_1
62511,888182120,1322 HOPE ST,B,1019784,nearest,18.268790237982685,1,0,0,1.0,1,single_family_1
62513,211273900,3860 TERRACE ST,,1083399,nearest,0.87772407545193,1,0,0,1.0,1,single_family_1
62525,452267900,3725 FRANKFORD AVE,,1074006,nearest,18.021803163664675,1,0,0,1.0,1,single_family_1
62532,191362300,2308 N FAIRHILL ST,,1076745,nearest,29.59872524166115,0,0,1,0.0,0,non_residential
62539,871246550,1307 COTTMAN AVE,,1396974,nearest,6.605624394512238,1,1,0,,1,residential_unknown
62553,888000737,700 MOYER ST,202,1029741,nearest,42.43090885025833,1,0,0,1.0,1,single_family_1
62556,882005840,1115-17 W ERIE AVE,,1182552,nearest,0.170705351312271,1,1,0,,1,residential_unknown
62558,214054700,627 SHAWMONT AVE,,1163354,nearest,3.1922845336024785,1,0,0,1.0,1,single_family_1
62560,888050115,200-10 LOMBARD ST,729,1503084,nearest,15.448192261309794,1,0,0,1.0,1,single_family_1
62562,888050078,200-10 LOMBARD ST,635,1503084,nearest,15.448192261309794,1,0,0,1.0,1,single_family_1
62563,92245200,8226 GERMANTOWN AVE,,1125576,nearest,8.498271832169229,1,0,0,1.0,1,single_family_1
62570,191240200,2226 N LEITHGOW ST,,1031623,nearest,24.085978771403713,0,0,1,0.0,0,non_residential
62577,101013500,6717 N 15TH ST,,1091800,nearest,11.677682348219202,0,0,1,0.0,0,non_residential
62585,888302402,700 COMMODORE CT,2733,1451649,nearest,1.0967373434031075e-08,1,0,0,1.0,1,single_family_1
62588,884000053,4270 G ST,,,,,0,1,0,0.0,0,non_residential
62589,172346100,5736 N 19TH ST,,1094764,nearest,1.8697584571651888,1,0,0,1.0,1,single_family_1
62591,183000500,11 E OXFORD ST,,1068810,nearest,1.9555602514260961,1,0,0,1.0,1,single_family_1
62596,582245000,374 SELMA ST,,1279937,nearest,1.1465273825070892,1,0,0,1.0,1,single_family_1
62598,881001298,1435 W GIRARD AVE,,1060300,nearest,6.36650248569812,1,0,0,,5,apartment_gt4_unknown
62604,452286200,3714 FRANKFORD AVE,,1072300,nearest,9.67771572624016,1,0,0,1.0,1,single_family_1
62609,211122600,121 LEVERING ST,,1141363,nearest,0.4421266509320763,0,0,1,0.0,0,non_residential
62614,581194600,9702 WYNMILL RD,,1228054,nearest,16.69116735694716,1,0,0,1.0,1,single_family_1
62616,412022300,4819 KNORR ST,,1226597,nearest,3.305214533726644,1,0,0,1.0,1,single_family_1
62622,212475626,4780 PECHIN ST,,1087582,nearest,8.411777409913396,1,0,0,1.0,1,single_family_1
62637,885271100,1438 S DOVER ST,,1391515,nearest,27.143081848666355,0,0,1,0.0,0,non_residential
62641,884000106,1830 S EDGEWOOD ST,,1376499,nearest,9.749425507561172,0,0,0,0.0,0,non_residential
62645,362210805,3036 TITAN ST,,1461087,nearest,7.40097635024174,1,0,0,1.0,1,single_family_1
62656,262016700,3136 S 17TH ST,,1488672,nearest,7.763754957997987,1,0,0,1.0,1,single_family_1
62658,342115700,6119 W COLUMBIA AVE,,1541950,nearest,0.28828142179888927,1,0,0,1.0,1,single_family_1
62703,193212600,534 W WESTMORELAND ST,,1008700,nearest,21.60451277354711,0,0,1,0.0,0,non_residential
62707,403320700,6822 PASCHALL AVE,,1517527,nearest,1.8959813592036416,1,0,0,1.0,1,single_family_1
62709,463219700,608 S 56TH ST,,1538571,nearest,6.643161226504778,0,0,1,0.0,0,non_residential
62715,72138800,4362 N ORIANNA ST,,1188566,nearest,5.457549764193307,0,0,1,0.0,0,non_residential
62716,232302200,4406 WALN ST,,1323866,nearest,22.756410431941347,0,0,1,0.0,0,non_residential
62719,183194400,435 ARLINGTON ST,,1067851,nearest,42.198356180095665,0,0,1,0.0,0,non_residential
62720,581195600,9722 WYNMILL RD,,1228486,nearest,27.475546966608693,1,0,0,1.0,1,single_family_1
62724,411421100,5900 TULIP ST,,1261369,nearest,23.825803921658746,1,0,0,1.0,1,single_family_1
62737,232057000,1709 UNITY ST,,1323866,nearest,3.8429539656857767,1,0,0,1.0,1,single_family_1
62741,41125700,650 N YEWDALL ST,,1419517,nearest,6.201432094372444,0,0,1,0.0,0,non_residential
62743,341215800,337 N 62ND ST,,1445164,nearest,24.331428557651876,0,0,1,0.0,0,non_residential
62747,501250800,7934 CEDARBROOK AVE,,1123824,nearest,0.3055923143269321,1,0,0,1.0,1,single_family_1
62748,221158800,2 E HORTTER ST,,1088862,nearest,5.728537782570812,1,0,0,,1,residential_unknown
62758,482184105,1839 S 22ND ST,,1512350,nearest,5.652001640434254,1,0,0,,2,multifamily_unknown
62760,882069010,8800 FRANKFORD AVE,,1316154,nearest,64.25597607138522,0,1,0,0.0,0,non_residential
62762,462025400,5010 HAZEL AVE,,1450893,nearest,7.100021908309572,1,0,0,1.0,1,single_family_1
62763,592173100,527 BRINTON ST,,1167807,nearest,2.6550464766500657,1,0,0,,2,multifamily_unknown
62779,211040800,166 MARKLE ST,,1085012,nearest,1.2626398954348992,1,0,0,1.0,1,single_family_1
62799,361331300,1113 S 23RD ST,,1422709,nearest,7.692862899287908,1,0,0,1.0,1,single_family_1
62805,572074800,3006 WILLITS RD,,1253999,nearest,1.3006614256785067,1,1,0,,1,residential_unknown
62811,191285900,2208 N ORKNEY ST,,1031198,nearest,51.60427624696737,0,0,1,0.0,0,non_residential
62822,51205465,515 LOMBARD ST,M,1478984,nearest,20.12619566995714,0,0,1,0.0,0,non_residential
62837,562445202,9200 EVANS ST,B,1247937,nearest,30.457904604420303,1,0,0,1.0,1,single_family_1
62845,888200406,8708 PROSPECT AVE,A1,1115405,nearest,0.20272103390161572,1,0,0,1.0,1,single_family_1
62861,211457800,4636 CANTON ST,,1141075,nearest,6.2781558390137056,0,0,1,0.0,0,non_residential
62862,362000036,3024 WHARTON ST,,2000353,nearest,22.062694143282435,1,0,0,1.0,1,single_family_1
62886,211041000,170 MARKLE ST,,1084326,nearest,3.2938598369940633,1,0,0,1.0,1,single_family_1
62891,372089700,3047 N 8TH ST,,1026637,nearest,0.45837876548401985,1,0,0,1.0,1,single_family_1
62901,888630144,524 PENNY LN,C41,1259817,nearest,2.889701944344716e-05,1,0,0,1.0,1,single_family_1
62910,583290062,2662 BLUEBELL CT,,1543747,nearest,29.811681101725494,1,0,0,1.0,1,single_family_1
62912,131095100,1815 W PIKE ST,,1183438,nearest,4.692601091508093,1,0,0,1.0,1,single_family_1
62917,364084500,2222 MORRIS ST,,1422305,nearest,0.242402942375336,1,0,0,1.0,1,single_family_1
62918,343112100,217-19 N 65TH ST,,1528377,nearest,2.1138347857700475,1,0,0,,2,multifamily_unknown
62929,42157900,5724 VINE ST,,1431864,nearest,8.473971319230662,0,0,1,0.0,0,non_residential
62958,112178400,3544 N 15TH ST,,1189830,nearest,0.37284815763970885,1,0,0,,2,multifamily_unknown
62976,888211620,182 GAY ST,1004,1111403,nearest,67.511615893211,1,0,0,1.0,1,single_family_1
62998,583099800,14040 FARADAY ST,,1240906,nearest,3.2263175610264905,1,0,0,1.0,1,single_family_1
62999,583076600,1342 ASCOT PL,,1246797,nearest,8.253336831149685,1,0,0,1.0,1,single_family_1
63006,662203700,10955 KIPLING LN,,1316558,nearest,6.68426611871808,1,0,0,1.0,1,single_family_1
63013,313005800,2407 E NORRIS ST,,1055554,nearest,0.5145092011402572,1,0,0,1.0,1,single_family_1
63024,262088110,3124 S 18TH ST,,1425141,nearest,8.145725232512367,1,0,0,1.0,1,single_family_1
63028,57130230,913 SAINT JOHN NEUMANN PL,,1046014,nearest,21.909143245463053,0,0,1,0.0,0,non_residential
63029,57130220,911 SAINT JOHN NEUMANN PL,,1057591,nearest,23.687728600666215,0,0,1,0.0,0,non_residential
63062,881000532,3615 SEARS ST,,1501839,nearest,32.6657589155955,1,0,0,,5,apartment_gt4_unknown
63069,631067300,8140 HALSTEAD ST,,1350231,nearest,8.15005783697116,1,0,0,1.0,1,single_family_1
63071,181271200,2554 E NORRIS ST,,1043102,nearest,1.7256587560512773,1,0,0,1.0,1,single_family_1
